,省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均,开业时间2,签约时间2,存款数2
3059,河北省,廊坊市永清县永清镇徐官营,永清县养马庄乡徐官营村,13100270,2015-01-16 00:39:00,,中国银行,108,10000.0,92.592593,-9223372036854775808,577,1.0
3060,河北省,廊坊市广阳区九州镇人保财险,广阳区人保财险助农点,13100272,2015-01-16 00:00:00,,中国银行,127,240000.0,1889.76378,-9223372036854775808,578,24.0
3061,河北省,廊坊市三河市燕郊镇东柳河屯,三河市燕郊开发区东柳河屯村,13100273,2015-01-16 00:00:00,,中国银行,154,1170000.0,7597.402597,-9223372036854775808,578,117.0
3062,河北省,廊坊市大城县旺村镇流标二村,大城县旺村镇流标二村,13100276,2015-01-16 00:49:00,,中国银行,259,30000.0,115.830116,-9223372036854775808,577,3.0
3063,河南省,商丘市柘城县梁庄乡岭子杨村,柘城县长江新城岭子杨村助农服务取款点,41140611,2015-01-16 11:15:00,2015-01-16 00:00:00,中国银行,178,647367.97,3636.898708,578,577,64.736797
3064,河南省,南阳市新野县歪子镇寺门村,新野县歪子镇寺门村王玉娇助农金融,41130083,2015-01-16 13:02:00,,中国银行,233,2112633.73,9067.097554,-9223372036854775808,577,211.263373
3065,甘肃省,张掖市甘州区新墩镇新墩镇南闸村,新墩镇南闸村,62070034,2015-01-16 13:12:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3066,甘肃省,张掖市甘州区上秦镇付家寨村,付家寨村,62070035,2015-01-16 13:16:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3067,甘肃省,张掖市甘州区碱滩镇太平堡村,太平堡村,62070036,2015-01-16 13:24:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3068,甘肃省,张掖市甘州区碱滩镇碱滩村,碱滩村,62070037,2015-01-16 13:29:00,,中国银行,353,235600.47,667.423428,-9223372036854775808,577,23.560047
3069,河南省,南阳市内乡县余关乡子育村,内乡县余关乡子育村,41130090,2015-01-16 14:06:00,,中国银行,102,343411.47,3366.779118,-9223372036854775808,577,34.341147
3070,河南省,南阳市内乡县余关乡麦山村,内乡县余关乡麦山村,41130092,2015-01-16 14:26:00,,中国银行,264,3736173.29,14152.17155,-9223372036854775808,577,373.617329
3071,河南省,南阳市内乡县师岗镇付王苗村,内乡县师岗镇付王苗村,41130094,2015-01-16 14:52:00,,中国银行,1,0.0,0,-9223372036854775808,577,0.0
3072,甘肃省,张掖市甘州区甘浚镇甘浚乡巴吉村,甘浚乡巴吉村,62070038,2015-01-16 14:57:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3073,甘肃省,张掖市甘州区党寨镇小寨村,小寨村,62070040,2015-01-16 15:05:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3074,河南省,南阳市唐河县张店镇李宅村,官庄工区李宅村惠农支付服务点,41130098,2015-01-16 15:18:00,,中国银行,312,649717.18,2082.426859,-9223372036854775808,577,64.971718
3075,河南省,商丘市柘城县老王集乡朱河坡,柘城县老王集乡朱河坡助农服务取款点,41140612,2015-01-16 15:43:00,,中国银行,393,412800.49,1050.382926,-9223372036854775808,577,41.280049
3076,甘肃省,张掖市甘州区长安乡长安乡二闸村,长安乡二闸村,62070042,2015-01-16 15:43:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3077,河北省,邯郸市临漳县临漳镇小平营,临漳县临漳镇小平营村,13040176,2015-01-16 15:58:00,,中国银行,464,2480000.0,5344.827586,-9223372036854775808,577,248.0
3078,山东省,淄博市沂源县东里镇四崮峪村,淄博市沂源县东里镇四崮峪村助农服务点,37030086,2015-01-16 16:04:00,,中国银行,190,2913392.73,15333.64595,-9223372036854775808,577,291.339273
3079,甘肃省,张掖市甘州区明永乡明永乡永济村,明永乡永济村,62070046,2015-01-16 16:10:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3080,甘肃省,张掖市甘州区党寨镇党寨镇党寨村,党寨镇党寨村,62070047,2015-01-16 16:13:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3081,甘肃省,张掖市甘州区沙井镇沙井村,沙井村,62070048,2015-01-16 16:16:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3082,甘肃省,张掖市甘州区碱滩镇甲子墩村,甲子墩村,62070049,2015-01-16 16:20:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3083,安徽省,滁州市凤阳县枣巷渔业乡观音塘,观音塘,34110128,2015-01-16 16:24:00,,建设银行,189,91701.73,485.194339,-9223372036854775808,577,9.170173
3084,甘肃省,张掖市甘州区安阳乡安阳乡五一村,安阳乡五一村,62070050,2015-01-16 16:32:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3085,甘肃省,张掖市甘州区龙渠乡板桥镇板桥村,板桥镇板桥村,62070051,2015-01-16 16:36:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3086,甘肃省,张掖市甘州区三闸镇三寨镇天桥村,三寨镇天桥村,62070052,2015-01-16 16:40:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3087,安徽省,滁州市凤阳县小溪河镇梨园村,梨园站,34110129,2015-01-16 16:42:00,,建设银行,43,322.01,7.488605,-9223372036854775808,577,0.032201
3088,甘肃省,张掖市甘州区小满镇小满镇金城村,小满镇金城村,62070053,2015-01-16 16:52:00,,中国银行,356,32404.18,91.022978,-9223372036854775808,577,3.240418
3089,安徽省,滁州市凤阳县城西乡岳林站,岳林站,34110130,2015-01-16 16:54:00,,建设银行,11,477.89,43.444545,-9223372036854775808,577,0.047789
3090,安徽省,滁州市凤阳县亮岗乡亮岗,亮岗站,34110132,2015-01-16 16:57:00,,建设银行,30,1010.55,33.685,-9223372036854775808,577,0.101055
3091,安徽省,滁州市凤阳县石门山镇前洪,前洪站,34110133,2015-01-16 16:58:00,,建设银行,87,5687.77,65.376667,-9223372036854775808,577,0.568777
3092,甘肃省,张掖市甘州区大满镇朱家庄,朱家庄,62070055,2015-01-16 16:59:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3093,安徽省,滁州市凤阳县府城镇大王府,大王府,34110135,2015-01-16 17:00:00,,建设银行,41,21056.62,513.576098,-9223372036854775808,577,2.105662
3094,安徽省,滁州市凤阳县刘府镇庙山村,庙山站,34110136,2015-01-16 17:02:00,,建设银行,69,76008.99,1101.579565,-9223372036854775808,577,7.600899
3095,安徽省,滁州市凤阳县城西乡圩山村,圩山站,34110137,2015-01-16 17:03:00,,建设银行,159,427825.12,2690.724025,-9223372036854775808,577,42.782512
3096,安徽省,滁州市凤阳县门台子镇十里程,十里程,34110138,2015-01-16 17:04:00,,建设银行,79,73035.65,924.501899,-9223372036854775808,577,7.303565
3097,安徽省,滁州市凤阳县枣巷渔业乡黄咀,黄咀站,34110139,2015-01-16 17:05:00,,建设银行,119,8795.81,73.91437,-9223372036854775808,577,0.879581
3098,安徽省,滁州市凤阳县黄湾乡大兴村,大兴站,34110140,2015-01-16 17:06:00,,建设银行,47,123.93,2.636809,-9223372036854775808,577,0.012393
3099,安徽省,滁州市凤阳县黄湾乡老观村,老观站,34110141,2015-01-16 17:07:00,,建设银行,338,720417.46,2131.412604,-9223372036854775808,577,72.041746
3100,安徽省,滁州市凤阳县刘府镇水平村,水平站,34110142,2015-01-16 17:08:00,,建设银行,88,40041.71,455.019432,-9223372036854775808,577,4.004171
3101,安徽省,滁州市凤阳县板桥镇南寇,南寇站,34110143,2015-01-16 17:09:00,,建设银行,142,39673.01,279.387394,-9223372036854775808,577,3.967301
3102,安徽省,滁州市凤阳县临淮镇樊庄,樊庄站,34110144,2015-01-16 17:09:00,,建设银行,8,1048.47,131.05875,-9223372036854775808,577,0.104847
3103,安徽省,滁州市凤阳县总铺镇京山村,京山站,34110145,2015-01-16 17:12:00,,建设银行,89,275208.23,3092.227303,-9223372036854775808,577,27.520823
3104,安徽省,滁州市凤阳县武店镇楼店,楼店站,34110146,2015-01-16 17:13:00,,建设银行,1,15.0,15,-9223372036854775808,577,0.0015
3105,安徽省,滁州市凤阳县黄泥铺镇黄泥铺,黄泥铺站,34110147,2015-01-16 17:13:00,,建设银行,51,119938.74,2351.74,-9223372036854775808,577,11.993874
3106,安徽省,滁州市凤阳县官沟乡陈圩,陈圩站,34110148,2015-01-16 17:15:00,,建设银行,0,0.0,\N,-9223372036854775808,577,0.0
3107,安徽省,滁州市凤阳县武店镇赵拐,赵拐站,34110150,2015-01-16 17:18:00,,建设银行,111,82841.92,746.323604,-9223372036854775808,577,8.284192
3108,甘肃省,张掖市甘州区沙井镇东五村,东五村,62070056,2015-01-16 17:18:00,,中国银行,200,733793.8,3668.969,-9223372036854775808,577,73.37938
3109,甘肃省,张掖市甘州区沙井镇小河村,小河村,62070057,2015-01-16 17:22:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3110,甘肃省,张掖市甘州区乌江镇乌江镇东湖村,乌江镇东湖村,62070060,2015-01-16 17:33:00,,中国银行,0,0.0,\N,-9223372036854775808,577,0.0
3111,河南省,商丘市睢阳区勒马乡宋小桥村,商丘市睢阳区勒马乡宋小乔助农服务点,41140613,2015-01-16 19:06:00,2014-12-28 00:00:00,中国银行,1209,3577346.89,2958.93043,597,577,357.734689
3112,山东省,烟台市龙口市石良镇黄城集村,烟台市龙口市石良镇黄城集村助农服务点,37060315,2015-01-16 20:27:00,,中国银行,2,2223199.4,1111599.7,-9223372036854775808,577,222.31994
3113,山东省,烟台市龙口市北马镇南赵村,烟台市龙口市北马镇南赵家村助农服务点,37060316,2015-01-16 20:29:00,,中国银行,1,2612285.88,2612285.88,-9223372036854775808,577,261.228588
3114,山东省,烟台市龙口市龙港街道圆壁张新村,烟台市龙口市龙港街道圆璧张家村助农服务点,37060317,2015-01-16 20:32:00,,中国银行,127,8882852.05,69943.71693,-9223372036854775808,577,888.285205
3115,山东省,烟台市龙口市东江镇磨山赵家村,烟台市龙口市东江镇磨山赵家村助农服务点助农服务点,37060318,2015-01-16 20:34:00,,中国银行,1,4630566.27,4630566.27,-9223372036854775808,577,463.056627
3116,山东省,烟台市龙口市东莱街道乡城庙村,烟台市龙口市新嘉街道乡城庙村助农服务点,37060319,2015-01-16 20:37:00,,中国银行,1,9509401.84,9509401.84,-9223372036854775808,577,950.940184
3117,山东省,烟台市龙口市北马镇南村,烟台市龙口市北马镇南村助农服务点,37060320,2015-01-16 20:41:00,,中国银行,2,313676.87,156838.435,-9223372036854775808,577,31.367687
3118,山东省,烟台市龙口市龙港街道沟头村,烟台市龙口市龙港街道沟头村助农服务点,37060321,2015-01-16 20:43:00,,中国银行,1,305226.04,305226.04,-9223372036854775808,577,30.522604
3119,山东省,烟台市龙口市龙港街道桥上村,烟台市龙口市龙港街道桥上村助农服务点,37060322,2015-01-16 20:45:00,,中国银行,0,470000.0,\N,-9223372036854775808,577,47.0
3120,山东省,烟台市龙口市龙港街道邹刘村,烟台市龙口市龙港街道邹刘村助农服务点,37060323,2015-01-16 20:48:00,,中国银行,101,6007734.46,59482.51941,-9223372036854775808,577,600.773446
3121,山东省,烟台市龙口市黄山馆镇黄山一村,烟台市龙口市黄山馆镇一村助农服务点,37060324,2015-01-16 20:50:00,,中国银行,0,16966255.67,\N,-9223372036854775808,577,1696.625567
3122,河北省,邯郸市肥乡县天台山镇肥乡县天台山镇东马固村后,天台山镇东马固村后,13040182,2015-01-17 10:41:00,,中国银行,364,450000.0,1236.263736,-9223372036854775808,576,45.0
3123,河南省,安阳市滑县白道口镇白道口,滑县白道口镇白道口村赵章坤惠农服务支付点,41050050,2015-01-17 11:11:00,,中国银行,215,721307.23,3354.917349,-9223372036854775808,576,72.130723
3124,河北省,邯郸市武安市上团城乡上团城,武安市上团城乡上团城村,13040184,2015-01-17 00:00:00,,中国银行,1157,13100000.0,11322.38548,-9223372036854775808,577,1310.0
3125,河南省,商丘市永城市条河乡条河村,永城市条河乡条河街邸侠助农金融,41140616,2015-01-17 14:59:00,2015-01-29 00:00:00,中国银行,2681,4542159.86,1694.203603,565,576,454.215986
3126,河南省,南阳市新野县歪子镇歪子,新野县歪子镇歪子街徐国彬助农金融,41130111,2015-01-17 15:58:00,,中国银行,615,1194968.34,1943.037951,-9223372036854775808,576,119.496834
3127,河北省,秦皇岛市昌黎县朱各庄镇昌黎县朱各庄镇指挥村,昌黎县朱各庄镇指挥村,13030077,2015-01-17 15:59:00,,中国银行,9759,498060000.0,51035.9668,-9223372036854775808,576,49806.0
3128,河南省,南阳市新野县沙堰镇焦店村,新野县沙堰镇焦店苏霞助农金融,41130112,2015-01-17 16:06:00,,中国银行,187,1448040.59,7743.532567,-9223372036854775808,576,144.804059
3129,河南省,南阳市新野县城郊乡芦庄村,新野县城郊乡卢庄村陈振林助农金融,41130113,2015-01-17 16:10:00,,中国银行,98,326627.68,3332.93551,-9223372036854775808,576,32.662768
3130,河南省,南阳市新野县王庄镇赵庙村,新野县王庄镇王庄街杨文明助农金融,41130114,2015-01-17 16:14:00,,中国银行,1017,2189005.99,2152.414936,-9223372036854775808,576,218.900599
3131,河南省,新乡市新乡县翟坡镇东大阳村,河南省新乡县翟坡镇朝阳社区申庆园,41070140,2015-01-17 16:21:00,2015-01-18 00:00:00,中国银行,457,2983679.74,6528.839694,576,576,298.367974
3132,河南省,南阳市新野县沙堰镇夏官营村,新野县沙堰镇夏官营村李松涛助农金融,41130116,2015-01-17 16:24:00,,中国银行,333,2459793.92,7386.768529,-9223372036854775808,576,245.979392
3133,河南省,南阳市邓州市赵集镇赵集社区居,邓州市赵集镇辛集村王忠有助农金融,41130119,2015-01-17 16:47:00,,中国银行,506,906046.96,1790.60664,-9223372036854775808,576,90.604696
3134,河南省,南阳市邓州市小杨营乡孙庄街,邓州市小杨营乡孙庄街冯雪勤助农金融,41130121,2015-01-17 17:00:00,,中国银行,101,413900.88,4098.028515,-9223372036854775808,576,41.390088
3135,河南省,南阳市邓州市九龙乡半店村,邓州市九龙乡半店街刘博助农金融,41130123,2015-01-17 17:19:00,,中国银行,1023,5640965.54,5514.140313,-9223372036854775808,576,564.096554
3136,河南省,南阳市邓州市小杨营乡十东村,邓州十林助农金融,41130124,2015-01-17 17:23:00,,中国银行,120,37469.72,312.247667,-9223372036854775808,576,3.746972
3137,河南省,南阳市邓州市构林镇赵岗村,邓州市构林镇李营街李付珍助农金融,41130125,2015-01-17 17:27:00,,中国银行,2747,1657019.79,603.210699,-9223372036854775808,576,165.701979
3138,河南省,南阳市邓州市汲滩镇元庄街,邓州市元庄街,41130126,2015-01-17 17:35:00,,中国银行,190,391507.96,2060.568211,-9223372036854775808,576,39.150796
3139,山东省,烟台市福山区长江社区管理处(烟台开发区)舒家,烟台市开发区舒家银行卡助农取款服务点,37060326,2015-01-17 17:56:00,,中国银行,28,86307.06,3082.395,-9223372036854775808,576,8.630706
3140,河南省,新乡市辉县市峪河镇小屯村,辉县市百泉镇金河小屯郭随龙助农点,41070141,2015-01-17 17:59:00,2015-01-17 00:00:00,中国银行,237,3375175.07,14241.24502,577,576,337.517507
3141,山东省,临沂市郯城县胜利乡徐薄坦村,临沂市郯城县胜利镇徐蒲坦村助农服务点,37130023,2015-01-17 21:00:00,2015-03-16 00:00:00,中国银行,131,2939816.43,22441.34679,519,576,293.981643
3142,山东省,临沂市郯城县郯城镇后段宅村,临沂市郯城县泉源乡后段宅村助农服务点,37130024,2015-01-17 21:05:00,,中国银行,178,512440.61,2878.879831,-9223372036854775808,576,51.244061
3143,山东省,临沂市郯城县泉源乡邵湖村,临沂市郯城县泉源乡邵湖村助农服务点,37130025,2015-01-17 21:13:00,,中国银行,95,173074.91,1821.841158,-9223372036854775808,576,17.307491
3144,贵州省,安顺市平坝县乐平乡本固村,平坝县乐平镇本固村,52040004,2015-01-18 00:00:00,,中国银行,0,0.0,\N,-9223372036854775808,576,0.0
3145,贵州省,铜仁地区松桃苗族自治县瓦溪乡小康村,碧江区灯塔办事处小康村,52060002,2015-01-18 00:00:00,,贵阳银行,0,0.0,\N,-9223372036854775808,576,0.0
3146,河南省,新乡市长垣县方里乡方西村,长垣营业部长垣县方里镇方西村惠农支付服务点,41070142,2015-01-18 22:47:00,2015-01-18 00:00:00,中国银行,159,5987221.52,37655.48126,576,575,598.722152
3147,河北省,邯郸市临漳县香菜营乡盐食村,临漳县香菜营乡盐食村,13040185,2015-01-19 09:53:00,,中国银行,302,2040000.0,6754.966887,-9223372036854775808,574,204.0
3148,河北省,沧州市吴桥县曹家洼乡前祁,前祁,13090356,2015-01-19 10:28:00,,中国银行,0,0.0,\N,-9223372036854775808,574,0.0
3149,河北省,沧州市河间市瀛州镇西刘庄村,河间市瀛州镇西刘庄村,13090357,2015-01-19 10:40:00,,中国银行,224,1550000.0,6919.642857,-9223372036854775808,574,155.0
3150,河南省,商丘市夏邑县曹集乡王楼村,夏邑县曹集乡王楼村惠农支付服务点,41140617,2015-01-19 11:41:00,2015-01-19 00:00:00,中国银行,111,57221.54,515.509369,575,574,5.722154
3151,河北省,沧州市沧县汪家铺乡沧县汪家铺乡芦王庄村,沧县汪家铺乡芦王庄村,13090358,2015-01-19 12:34:00,,中国银行,232,5230000.0,22543.10345,-9223372036854775808,574,523.0
3152,河北省,衡水市饶阳县东里满乡西里满村,饶阳县东里满乡西里满村,13110343,2015-01-19 13:28:00,,中国银行,613,1310000.0,2137.030995,-9223372036854775808,574,131.0
3153,河北省,衡水市饶阳县东里满乡王屯,饶阳县东里满乡王屯村,13110345,2015-01-19 13:36:00,,中国银行,149,2850000.0,19127.51678,-9223372036854775808,574,285.0
3154,安徽省,安庆市岳西县中关乡斗水村,安庆岳西县中关乡斗水村助农服务点,34080023,2015-01-19 00:00:00,,中国银行,176,256208.18,1455.728295,-9223372036854775808,575,25.620818
3155,河北省,邢台市隆尧县莲子镇南吴疃村,隆尧县莲子镇镇南吴疃村,13050113,2015-01-19 16:04:00,,中国银行,1289,22510000.0,17463.14973,-9223372036854775808,574,2251.0
