,站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
2381,河南省洛阳市西工区红山乡枣园村,西工区红山乡枣园村,41030038.0,600003769,2015/1/13 21:25,2015/1/13 21:25,中国银行,0,0.0,\N,西工区红山乡枣园村,700,2400,无数据
2382,河南省三门峡市灵宝市西阎乡常阎村,灵宝市西阎乡常阎村,41120021.0,600003862,2015/1/13 21:26,2015/1/13 21:26,中国银行,0,0.0,\N,常阎村,300,2800,无数据
2383,河南省平顶山市叶龙泉乡全集村,叶县龙泉镇全集村,41040029.0,600003591,2015/1/13 21:27,2015/1/13 21:27,中国银行,0,0.0,\N,全集村,1500,6000,无数据
2384,河南省洛阳市孟津县城关镇九泉村,孟津县城关镇九泉村,41030039.0,600003770,2015/1/13 21:29,2015/1/13 21:29,中国银行,0,0.0,\N,孟津县城关镇九泉村,530,2400,无数据
2385,河南省三门峡市灵宝市豫灵镇上屯村,灵宝市豫灵镇上屯村,41120022.0,600003863,2015/1/13 21:30,2015/1/13 21:30,中国银行,0,0.0,\N,上屯村,4000,600,无数据
2386,河南省平顶山市新华区焦店镇薛西村,平顶山新城区薛西村,41040030.0,600003592,2015/1/13 21:31,2015/1/13 21:31,中国银行,0,0.0,\N,薛西村,1600,6000,无数据
2388,河南省三门峡市灵宝市豫灵镇堡里村,灵宝市豫灵镇堡里村,41120023.0,600003864,2015/1/13 21:35,2015/1/13 21:35,中国银行,0,0.0,\N,堡里村,876,4100,无数据
2393,河北省衡水市景县北留智镇北留智村,常庄科,13110337.0,600000189,2015/1/13 21:45,2015/1/13 21:45,中国银行,0,0.0,\N,景县北留智常庄科东村,500,1500,无数据
2395,河南省三门峡市灵宝市阳店镇小河村,灵宝市阳店镇小河村,41120024.0,600003865,2015/1/13 21:47,2015/1/13 21:47,中国银行,0,0.0,\N,小河村,1000,4000,无数据
2399,河南省平顶山市汝州市汝南街道办事处张吾庄村,汝州市纸坊镇政府驻地,41040035.0,600003597,2015/1/13 21:51,2015/1/13 21:51,中国银行,0,0.0,\N,政府驻地,4300,20000,无数据
2401,山东省烟台市栖霞市西城镇赵家村,赵家葡村,37060309.0,600004489,2015/1/13 21:53,2015/1/13 21:53,中国银行,0,0.0,\N,赵家葡村,500,1500,无数据
2402,河南省三门峡市灵宝市城关镇函谷路,灵宝市函谷关镇函谷关街,41120025.0,600003866,2015/1/13 21:53,2015/1/13 21:53,中国银行,0,0.0,\N,函谷街,350,1300,无数据
2405,河南省三门峡市义马市千秋路街道千秋矿社区,义马市香山南街镇千秋社区,41120026.0,600003867,2015/1/13 22:10,2015/1/13 22:10,中国银行,0,0.0,\N,千秋社区,1000,4000,无数据
2410,河南省三门峡市陕县张茅乡张茅村,陕县张茅乡张茅街,41120032.0,600003873,2015/1/13 22:43,2015/1/13 22:43,中国银行,0,0.0,\N,张茅街,3000,9000,无数据
2419,河南省三门峡市陕县西李村乡李村,陕县西张村镇李村,41120034.0,600003875,2015/1/13 22:53,2015/1/13 22:53,中国银行,0,0.0,\N,李村,500,2000,无数据
2432,河南省平顶山市湛河区姚孟街道姚孟村,湛河区姚孟村姚孟村,41040041.0,600003602,2015/1/13 23:40,2015/1/13 23:40,中国银行,0,0.0,\N,姚孟村,1700,6000,无数据
2434,河南省平顶山市宝丰县张八桥镇李庄村,宝丰县李庄乡李庄村,41040043.0,600003604,2015/1/13 23:49,2015/1/13 23:49,中国银行,0,0.0,\N,李庄村,900,3000,无数据
2435,河南省平顶山市宝丰县前营乡翟庄村,宝丰县李庄乡翟集村,41040044.0,600003605,2015/1/13 23:52,2015/1/13 23:52,中国银行,0,0.0,\N,翟集村,800,3000,无数据
2438,江苏省盐城市盐都区大冈镇凤楼,凤楼村网点,32090101.0,600005456,2015/1/14 8:52,2015/1/14 8:52,中国银行,0,0.0,\N,凤楼村,670,2400,无数据
2442,江苏省盐城市盐都区潘黄镇朱庄村,朱庄村网点,32090102.0,600005457,2015/1/14 8:57,2015/1/14 8:57,中国银行,0,0.0,\N,朱庄村,1100,4000,无数据
2446,江苏省盐城市盐都区大纵湖镇兴湖,兴湖村网点,32090103.0,600005458,2015/1/14 9:05,2015/1/14 9:05,中国银行,0,0.0,\N,兴湖村,740,2600,无数据
2447,江苏省盐城市建湖县上冈镇益明村,银区村网点,32090104.0,600005459,2015/1/14 9:15,2015/1/14 9:15,中国银行,0,0.0,\N,银区村,2500,5000,无数据
2448,江苏省盐城市建湖县蒋营镇梅苏村,梅苏村网点,32090105.0,600005460,2015/1/14 9:20,2015/1/14 9:20,中国银行,0,0.0,\N,梅苏村,800,6000,无数据
2452,江苏省盐城市建湖县蒋营镇九龙口村委,居委会村网点,32090106.0,600005461,2015/1/14 9:35,2015/1/14 9:35,中国银行,0,0.0,\N,居委会村,10100,38000,无数据
2455,江苏省盐城市建湖县蒋营镇收成村,收成村网点,32090107.0,600005462,2015/1/14 9:38,2015/1/14 9:38,中国银行,0,0.0,\N,收成村,300,2900,无数据
2456,江苏省盐城市阜宁县施庄镇锦仁村,阜宁县花园街道镇锦仁村,32090108.0,600005463,2015/1/14 9:41,2015/1/14 9:41,中国银行,0,0.0,\N,锦仁村,3000,10000,无数据
2457,江苏省盐城市建湖县蒋营镇九龙口村委,九龙口村网点,32090109.0,600005464,2015/1/14 9:45,2015/1/14 9:45,中国银行,0,0.0,\N,九龙口村,980,3444,无数据
2459,江苏省盐城市盐都区大冈镇书楼村,盐都区冈中镇书楼村,32090110.0,600005465,2015/1/14 9:48,2015/1/14 9:48,中国银行,0,0.0,\N,书楼村,1200,3400,无数据
2460,河南省洛阳市伊川县白元乡洁泊村,伊川县白元稹洁伯村,41030055.0,600003786,2015/1/14 9:50,2015/1/14 9:50,中国银行,0,0.0,\N,伊川县白元镇洁伯村,3000,15000,无数据
2463,江苏省盐城市盐都区秦南镇富康村,盐都区,32090111.0,600005466,2015/1/14 9:54,2015/1/14 9:54,中国银行,0,0.0,\N,富康村,1127,3048,无数据
2464,江苏省盐城市盐都区郭猛镇三湾村,三湾村网点,32090112.0,600005467,2015/1/14 9:54,2015/1/14 9:54,中国银行,0,0.0,\N,三湾村,980,3418,无数据
2467,江苏省盐城市盐都区大冈镇抬头村,抬头村网点,32090113.0,600005468,2015/1/14 9:58,2015/1/14 9:58,中国银行,0,0.0,\N,抬头村,800,3200,无数据
2468,江苏省盐城市盐都区北蒋镇盛花村,盐都区秦南镇盛花村,32090114.0,600005469,2015/1/14 9:59,2015/1/14 9:59,中国银行,0,0.0,\N,盛花村,701,2605,无数据
2469,江苏省盐城市盐都区义丰镇大范村,大纵湖镇网点,32090115.0,600005470,2015/1/14 10:03,2015/1/14 10:03,中国银行,0,0.0,\N,大纵湖镇,5000,20000,无数据
2473,江苏省盐城市盐都区大冈镇兴隆村,新场村网点,32090116.0,600005471,2015/1/14 10:24,2015/1/14 10:24,中国银行,0,0.0,\N,新场村,500,3000,无数据
2475,江苏省盐城市盐都区潘黄镇先锋村,先锋村网点,32090117.0,600005472,2015/1/14 10:31,2015/1/14 10:31,中国银行,0,0.0,\N,先锋村,1000,3400,无数据
2500,河北省沧州市沧县崔尔庄镇李韩店村,李韩店,13090237.0,600001794,2015/1/14 11:54,2015/1/14 11:54,中国银行,0,0.0,\N,李韩店村,400,2000,无数据
2549,河北省唐山市乐亭县古河乡古河村,乐亭县古河乡古河村,13020329.0,600005847,2015/1/14 14:42,2015/1/14 14:42,中国银行,0,6500000.0,\N,古河村,570,3000,正式运营
2555,河南省开封市通许县朱砂镇东寨村,东寨村网点,41020124.0,600003497,2015/1/14 14:51,2015/1/14 14:51,中国银行,0,0.0,\N,东寨村,500,8000,无数据
2575,江苏省常州市金坛市水北镇水北村,常州市金坛县尧汤镇水北村,32040001.0,600005473,2015/1/14 15:30,2015/1/14 15:30,中国银行,0,0.0,\N,水北村,10000,35000,无数据
2576,河南省开封市开封县朱仙镇朱仙镇,开封县朱仙镇西大街村,41020151.0,600003524,2015/1/14 15:32,2015/1/14 15:32,中国银行,0,0.0,\N,朱仙镇,3000,15000,无数据
2577,江苏省常州市新北区春江镇杨元村,常州市新北县西夏墅镇杨林村,32040002.0,600005474,2015/1/14 15:37,2015/1/14 15:37,中国银行,0,0.0,\N,杨林村,2300,7000,无数据
2583,江苏省常州市金坛市尧塘镇南汤村,常州市金坛市尧塘镇南汤村,32040003.0,600005475,2015/1/14 15:44,2015/1/14 15:44,中国银行,0,0.0,\N,南汤村,2000,7000,无数据
2585,江苏省常州市新北区孟河镇万绥村,常州市新北县孟小河镇万绥村,32040004.0,600005476,2015/1/14 15:54,2015/1/14 15:54,中国银行,0,0.0,\N,万绥村,2000,7300,无数据
2590,江苏省常州市金坛市建昌镇新河村,常州市金坛市直溪镇新河村,32040005.0,600005477,2015/1/14 16:06,2015/1/14 16:06,中国银行,0,0.0,\N,新河村,1634,4600,无数据
2591,江苏省常州市武进区邹区镇戴庄村,武进县邹区戴庄,32040006.0,600005344,2015/1/14 16:06,2015/1/14 16:06,中国银行,0,0.0,\N,戴庄村,550,2281,无数据
2593,江苏省常州市金坛市薛埠镇花山村,常州市金坛市薛埠镇花山村,32040007.0,600005478,2015/1/14 16:13,2015/1/14 16:13,中国银行,0,0.0,\N,花山村,1000,3000,无数据
2595,江苏省常州市新北区西夏墅镇东南村,新北县西夏墅镇东南村,32040008.0,600005345,2015/1/14 16:16,2015/1/14 16:16,中国银行,0,0.0,\N,东南村,800,2600,无数据
2596,江苏省常州市金坛市薛埠镇薛埠村,常州市金坛市薛埠镇薛埠村,32040009.0,600005480,2015/1/14 16:16,2015/1/14 16:16,中国银行,0,0.0,\N,薛埠村,3800,12598,无数据
2599,江苏省常州市戚墅堰区丁堰镇芳渚村,戚墅堰区丁堰镇芳渚村,32040010.0,600005346,2015/1/14 16:27,2015/1/14 16:27,中国银行,0,0.0,\N,芳渚村,1200,5000,无数据
2602,河南省周口市项城市孙店镇孙店村,项城市孙店镇孙店村,41160074.0,600006212,2015/1/14 16:31,2015/1/14 16:31,中国银行,0,0.0,\N,孙店村,1500,10000,无数据
2603,江苏省南通市启东市天汾镇天汾镇,南通市启东市天汾镇,32060002.0,600005481,2015/1/14 16:32,2015/1/14 16:32,中国银行,0,0.0,\N,天汾镇,2200,6000,无数据
2610,河南省平顶山市汝州市汝南街道办事处张吾庄村,汝州市寄料镇镇街,41040046.0,600003607,2015/1/14 16:37,2015/1/14 16:37,中国银行,0,0.0,\N,寄料镇镇街,1500,5000,无数据
2611,河南省周口市项城市高寺镇张营村,项城市高寺镇张营村,41160075.0,600006213,2015/1/14 16:38,2015/1/14 16:38,中国银行,0,0.0,\N,张营村,900,4000,无数据
2627,河南省平顶山市郏黄道乡黄道南村,郏县黄道镇黄南村,41040048.0,600003609,2015/1/14 16:59,2015/1/14 16:59,中国银行,0,0.0,\N,黄南村,1000,4000,无数据
2628,河南省平顶山市郏渣元乡渣元村,郏县王渣元乡渣元村,41040049.0,600003610,2015/1/14 17:02,2015/1/14 17:02,中国银行,0,0.0,\N,渣元村,1500,6000,无数据
2630,河南省平顶山市叶田庄乡张林庄村,郏县白庙乡镇街,41040050.0,600003611,2015/1/14 17:05,2015/1/14 17:05,中国银行,0,0.0,\N,白庙乡镇街,1200,6000,无数据
2640,河南省平顶山市宝丰县大营镇观音堂村,宝丰县观音堂观音堂村,41040053.0,600003614,2015/1/14 17:15,2015/1/14 17:15,中国银行,0,0.0,\N,观音堂村,500,2000,无数据
2641,山东省德州市陵县边临镇陈文沟村,陈文沟,37140132.0,600001719,2015/1/14 17:17,2015/1/14 17:17,中国银行,0,0.0,\N,陈文沟,320,1100,无数据
2643,山东省德州市陵县神头镇槐里村,槐里村,37140133.0,600001720,2015/1/14 17:19,2015/1/14 17:19,中国银行,0,0.0,\N,槐里村,260,1000,无数据
2645,河南省平顶山市新华区焦店镇胡庄村,高新区遵化店韩庄村,41040055.0,600003616,2015/1/14 17:22,2015/1/14 17:22,中国银行,0,0.0,\N,韩庄村,1000,3000,无数据
2647,安徽省滁州市明光市邵岗乡赤塘村,赤塘站,34110025.0,600000259,2015/1/14 17:23,2015/1/14 17:23,建设银行,0,0.0,\N,赤塘站,1900,2800,无数据
2649,河南省平顶山市鲁山县张良镇张西村,鲁山县张良镇张西村,41040056.0,600003617,2015/1/14 17:27,2015/1/14 17:27,中国银行,0,0.0,\N,张西村,8000,30000,无数据
2654,河南省平顶山市鲁山县梁洼镇北街村,鲁山县张良镇北街,41040058.0,600003619,2015/1/14 17:33,2015/1/14 17:33,中国银行,0,0.0,\N,张良镇北街,1200,5000,无数据
2656,河南省平顶山市郏城关镇西关街,郏县城关镇西关新街,41040059.0,600003620,2015/1/14 17:38,2015/1/14 17:38,中国银行,0,0.0,\N,西关新街,950,4000,无数据
2657,河南省商丘市夏邑县李集镇李集西村,李集西村惠农支付点,41140602.0,600002680,2015/1/14 17:42,2015/1/14 17:42,中国银行,0,0.0,\N,李集西村,2500,10000,无数据
2668,河南省平顶山市叶田庄乡张林庄村,郏县白庙镇镇街,41040062.0,600003623,2015/1/14 18:05,2015/1/14 18:05,中国银行,0,0.0,\N,白庙镇镇街,1000,4000,无数据
2671,河南省平顶山市鲁山县辛集乡程西村,鲁山县辛集镇程西村,41040063.0,600003624,2015/1/14 18:08,2015/1/14 18:08,中国银行,0,0.0,\N,程西村,600,2500,无数据
2677,河南省平顶山市鲁山县尧山镇尧山村,鲁山县尧山镇尧山村,41040064.0,600003625,2015/1/14 18:16,2015/1/14 18:16,中国银行,0,0.0,\N,尧山村,900,3000,无数据
2707,山东省烟台市福山区回里镇土峻头村,烟台市福山区回里镇土峻头村银行卡助农取款服务点,37060311.0,600004491,2015/1/14 19:51,2015/1/14 19:51,中国银行,0,0.0,\N,土峻头村,350,1000,非正式运营
2709,山东省烟台市福山区门楼镇西埠庄村,烟台市福山区门楼镇西埠庄村银行卡助农取款服务点,37060312.0,600004492,2015/1/14 19:54,2015/1/14 19:54,中国银行,0,0.0,\N,西埠庄村,1000,2500,非正式运营
2711,山东省烟台市福山区长江社区管理处(烟台开发区)栖里,栖里村,37060313.0,600004493,2015/1/14 19:56,2015/1/14 19:56,中国银行,0,0.0,\N,栖里村,700,2000,无数据
2712,山东省烟台市福山区古现街道(烟台开发区)四合,烟台市开发区古现镇四合村银行卡助农取款服务点,37060314.0,600004494,2015/1/14 19:58,2015/1/14 19:58,中国银行,0,188305.66,\N,四合,450,1200,非正式运营
2729,山东省济宁市嘉祥县满硐乡南武山东村,济宁瑞祥社区,37080069.0,600005280,2015/1/14 0:00,2015/1/14 0:00,中国银行,0,0.0,\N,瑞祥社区,7500,30000,无数据
2733,山东省济宁市任城区喻屯镇瓦屋张村,济宁瓦屋张村,37080073.0,600005284,2015/1/14 0:00,2015/1/14 0:00,中国银行,0,0.0,\N,瓦屋张村,300,1200,无数据
2754,河南省许昌市鄢陵县马坊乡马坊寨村,鄢陵县马坊乡马坊村,41100040.0,600007034,2015/1/14 21:52,2015/1/14 21:52,中国银行,0,0.0,\N,鄢陵县马坊乡马坊村,501,2300,无数据
2758,安徽省滁州市天长市汊涧镇三店村,三店村,34110026.0,600000260,2015/1/14 21:58,2015/1/14 21:58,建设银行,0,0.0,\N,三店村,1050,2200,无数据
2766,安徽省阜阳市太和县税镇镇张大庄村,税镇,34120008.0,600006633,2015/1/14 22:29,2015/1/14 22:29,中国银行,0,0.0,\N,张娟,2500,50000,无数据
2769,安徽省阜阳市太和县洪山镇王集村,王集,34120009.0,600006634,2015/1/14 22:33,2015/1/14 22:33,中国银行,0,0.0,\N,王集村,15000,50000,无数据
2772,安徽省阜阳市界首市顾集镇顾集村,光集村,34120011.0,600006636,2015/1/14 22:41,2015/1/14 22:41,中国银行,0,0.0,\N,光集村,23000,50000,无数据
2777,安徽省阜阳市颍州区马寨乡宋寨村,马寨集,34120013.0,600006638,2015/1/14 22:48,2015/1/14 22:48,中国银行,0,0.0,\N,宋召,3000,60000,无数据
2778,安徽省阜阳市太和县大新镇张路口村,张瓦房,34120014.0,600006639,2015/1/14 22:51,2015/1/14 22:51,中国银行,0,0.0,\N,张瓦房,3000,60000,无数据
2779,安徽省阜阳市太和县旧县镇三角元社区,三角元,34120015.0,600006640,2015/1/14 22:54,2015/1/14 22:54,中国银行,0,0.0,\N,三角元,50000,60000,无数据
2785,安徽省阜阳市颍州区程集镇张老庄村,宁老庄,34120018.0,600006643,2015/1/14 23:03,2015/1/14 23:03,中国银行,0,0.0,\N,宁老庄,5000,8000,无数据
2787,安徽省阜阳市颍州区三十里铺镇三十里铺村,三十铺镇,34120019.0,600006644,2015/1/14 23:06,2015/1/14 23:06,中国银行,0,0.0,\N,三十铺镇,4000,7000,无数据
2788,河南省鹤壁市浚县善堂镇史小寨村,河南省鹤壁市浚县姜堂镇	史小寨村,41060001.0,600003897,2015/1/14 23:08,2015/1/14 23:08,中国银行,0,0.0,\N,史小寨村,1600,6000,无数据
2789,安徽省阜阳市颍州区王店镇王店,王店镇,34120020.0,600006645,2015/1/14 23:09,2015/1/14 23:09,中国银行,0,0.0,\N,王店镇,4000,9000,无数据
2790,河南省鹤壁市浚县王庄乡聂村,河南省鹤壁市浚县王庄乡聂村,41060002.0,600003898,2015/1/14 23:10,2015/1/14 23:10,中国银行,0,0.0,\N,聂村,1600,5300,无数据
2791,河南省鹤壁市浚县屯子镇屯子村,河南省鹤壁市浚县王庄乡大齐村,41060003.0,600003899,2015/1/14 23:10,2015/1/14 23:10,中国银行,0,0.0,\N,屯子村,1500,6000,无数据
2796,河南省鹤壁市淇滨区九州路街道桂鹤社区,河南省鹤壁市淇滨区湘江社区,41060004.0,600003900,2015/1/14 23:14,2015/1/14 23:14,中国银行,0,0.0,\N,湘江社区,800,3000,无数据
2797,安徽省安庆市宜秀区罗岭镇花园村,安徽省安庆市宜秀区罗岭镇花园村,34080016.0,600005505,2015/1/14 23:15,2015/1/14 23:15,中国银行,0,0.0,\N,花园村,2800,10000,无数据
2798,河南省鹤壁市淇滨区上峪乡老望岩村,河南省鹤壁市淇滨区钜桥镇老牙章村,41060005.0,600003901,2015/1/14 23:15,2015/1/14 23:15,中国银行,0,0.0,\N,老牙章村,470,2000,无数据
2799,河南省鹤壁市淇滨区大赉店镇刘庄村,河南省鹤壁市淇滨区钜桥镇刘寨村,41060006.0,600003902,2015/1/14 23:17,2015/1/14 23:17,中国银行,0,0.0,\N,刘寨村,600,2400,无数据
2800,河南省鹤壁市淇县西岗乡方寨村,河南省鹤壁市淇县西岗乡方寨村,41060007.0,600003903,2015/1/14 23:18,2015/1/14 23:18,中国银行,0,0.0,\N,方寨村,600,2900,无数据
2801,河南省鹤壁市淇县高村镇王屯村,河南省鹤壁市淇县高村镇新乡屯村,41060008.0,600003904,2015/1/14 23:20,2015/1/14 23:20,中国银行,0,0.0,\N,新乡屯村,3000,10000,无数据
2802,河南省鹤壁市淇县庙口乡大李庄村,河南省鹤壁市淇县庙口乡大李庄村,41060009.0,600003905,2015/1/14 23:23,2015/1/14 23:23,中国银行,0,0.0,\N,大李庄村,530,2300,无数据
2803,河南省鹤壁市淇县庙口乡王洞村,河南省鹤壁市淇县庙口乡王洞村,41060010.0,600003906,2015/1/14 23:25,2015/1/14 23:25,中国银行,0,0.0,\N,王洞村,740,3100,无数据
2804,河南省焦作市温县黄庄镇徐吕村,武德镇徐堡村,41080003.0,600003801,2015/1/14 23:26,2015/1/14 23:26,中国银行,0,0.0,\N,武德镇徐堡村,1000,5000,无数据
2805,河南省鹤壁市浚县白寺乡白寺村,河南省鹤壁市浚县白寺镇白寺村,41060011.0,600003907,2015/1/14 23:26,2015/1/14 23:26,中国银行,0,0.0,\N,白寺村,3000,10000,无数据
2806,河南省鹤壁市淇县桥盟乡古烟村,河南省鹤壁市淇县桥盟乡古烟村,41060012.0,600003908,2015/1/14 23:27,2015/1/14 23:27,中国银行,0,0.0,\N,古烟村,600,4000,无数据
2807,河南省鹤壁市淇县高村镇韩楼村,河南省鹤壁市淇县高桥乡韩楼村,41060013.0,600003909,2015/1/14 23:29,2015/1/14 23:29,中国银行,0,0.0,\N,韩楼村,350,2000,无数据
2813,河北省廊坊市大城县旺村镇流标村,大城县旺村镇流标村,13100076.0,600006030,2015/1/14 23:35,2015/1/14 23:35,中国银行,0,0.0,\N,流标,510,2000,无数据
2815,安徽省安庆市怀宁县平山镇石牛村,安徽省安庆市怀宁县石牌镇,34080017.0,600005506,2015/1/14 23:37,2015/1/14 23:37,中国银行,0,0.0,\N,石牌镇,12000,60000,无数据
2819,安徽省安庆市怀宁县高河镇城北村,安徽省安庆市怀宁县高河镇城北村,34080018.0,600005507,2015/1/14 23:39,2015/1/14 23:39,中国银行,0,0.0,\N,城北村,900,3500,无数据
2821,河南省鹤壁市淇滨区九州路街道西臣投村,河南省鹤壁市淇滨区西臣投村,41060014.0,600003911,2015/1/14 23:39,2015/1/14 23:39,中国银行,0,0.0,\N,西臣投村,300,1500,无数据
